IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
0,1256083200,MANHEIM,2006,3,CHEVROLET,COBALT 2.2L I4 MPI,LS,2D COUPE LS,RED,AUTO,2.0,Covers,38771,AMERICAN,COMPACT,GM,5622.0,6797.0,6572.0,7841.0,4860.0,5792.0,8640.0,9598.0,,,20833,75236,TX,6325.0,0,582
0,1231891200,MANHEIM,2005,4,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,83363,AMERICAN,LARGE,GM,4449.0,5578.0,5305.0,6524.0,4875.0,6014.0,5765.0,6995.0,,,3453,80011,CO,4165.0,0,2152
0,1261008000,ADESA,2006,3,KIA,RIO,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,53181,OTHER ASIAN,COMPACT,OTHER,3353.0,4396.0,6278.0,7419.0,3623.0,4189.0,7180.0,8006.0,,,20740,32219,FL,4800.0,0,505
0,1247702400,MANHEIM,2005,4,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,42280,AMERICAN,MEDIUM,CHRYSLER,4243.0,5195.0,5082.0,6111.0,4399.0,5471.0,5251.0,6409.0,,,18880,29532,SC,6055.0,0,975
0,1286323200,MANHEIM,2006,4,FORD,MUSTANG V6,Bas,2D COUPE,WHITE,AUTO,1.0,Alloy,44207,AMERICAN,SPORTS,FORD,8495.0,9907.0,12766.0,14437.0,8692.0,10071.0,12314.0,14457.0,,,19619,32824,FL,9550.0,0,623
0,1268265600,MANHEIM,2007,3,SUZUKI,FORENZA,,4D SEDAN,BLUE,AUTO,2.0,Covers,72423,OTHER ASIAN,MEDIUM,OTHER,5432.0,6345.0,8539.0,9462.0,5217.0,6158.0,8251.0,9199.0,,,18111,32503,FL,4885.0,0,569
0,1285804800,OTHER,2009,1,CHRYSLER,SEBRING 4C,LX,4D SEDAN,BLACK,AUTO,2.0,Covers,39575,AMERICAN,MEDIUM,CHRYSLER,8716.0,9205.0,12451.0,12959.0,8706.0,9105.0,12836.0,13424.0,,,99761,85284,AZ,8200.0,0,762
0,1254960000,ADESA,2005,4,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,RED,AUTO,1.0,Alloy,62494,AMERICAN,LARGE,GM,5496.0,7007.0,6436.0,8068.0,5087.0,6467.0,8244.0,9946.0,,,18822,78227,TX,6210.0,0,1703
1,1273104000,MANHEIM,2006,4,SATURN,ION,2,4D SEDAN LEVEL 2,GOLD,AUTO,2.0,Covers,54405,AMERICAN,MEDIUM,GM,5533.0,6535.0,8990.0,10018.0,5496.0,6709.0,8978.0,10159.0,,,17212,76040,TX,6670.0,0,671
0,1286236800,MANHEIM,2005,5,CHEVROLET,EQUINOX AWD V6,LT,4D SUV LT,GREEN,AUTO,1.0,Alloy,95964,AMERICAN,MEDIUM SUV,GM,7867.0,9760.0,10943.0,13067.0,7612.0,9091.0,11337.0,12706.0,,,22916,80022,CO,7330.0,0,1774
0,1249948800,OTHER,2007,2,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,WHITE,AUTO,2.0,Covers,44194,AMERICAN,MEDIUM,CHRYSLER,6312.0,7367.0,7317.0,8456.0,6421.0,7417.0,7435.0,8510.0,,,99740,84104,UT,5710.0,0,975
0,1239580800,OTHER,2006,3,CHRYSLER,PACIFICA FWD 3.5L V6,Bas,4D SPORT,SILVER,AUTO,1.0,Alloy,74410,AMERICAN,CROSSOVER,CHRYSLER,8235.0,9864.0,9394.0,11153.0,8235.0,9864.0,9394.0,11153.0,,,21053,95673,CA,6335.0,0,1389
0,1260835200,ADESA,2007,2,DODGE,CHARGER V6,Bas,4D SEDAN 3.5L,BLUE,AUTO,2.0,Covers,68138,AMERICAN,SPECIALTY,CHRYSLER,9444.0,10970.0,13478.0,15203.0,11071.0,12681.0,14710.0,16300.0,,,20207,78754,TX,9495.0,0,1215
0,1274227200,MANHEIM,2005,5,TOYOTA,COROLLA,CE,4D SEDAN CE,WHITE,MANUAL,2.0,Covers,58441,TOP LINE ASIAN,COMPACT,OTHER,5489.0,6194.0,8987.0,10141.0,5200.0,6128.0,8938.0,9796.0,,,20234,94544,CA,6795.0,0,505
0,1290470400,MANHEIM,2007,3,FORD,TAURUS,SE,4D SEDAN SE,GOLD,AUTO,2.0,Covers,75582,AMERICAN,MEDIUM,FORD,4918.0,6003.0,8775.0,9849.0,4987.0,6135.0,8684.0,9969.0,,,3453,80022,CO,4915.0,0,920
0,1285200000,MANHEIM,2006,4,MERCURY,MARINER 2WD 4C,Bas,4D SUV 2.3L,BLACK,AUTO,1.0,Alloy,76225,AMERICAN,SMALL SUV,FORD,7222.0,8910.0,11424.0,12390.0,8515.0,9835.0,11987.0,12770.0,,,52492,29532,SC,8885.0,0,920
0,1244505600,OTHER,2008,1,CHRYSLER,SEBRING 4C 2.4L I4 E,LX,4D SEDAN,BLUE,AUTO,2.0,Covers,50591,AMERICAN,MEDIUM,CHRYSLER,7949.0,8448.0,9085.0,9624.0,7949.0,8448.0,9085.0,9624.0,,,18822,74135,OK,7550.0,0,920
1,1249344000,MANHEIM,2004,5,MITSUBISHI,LANCER 2.4L I4 MPI,LS,4D SPORTBACK LS,SILVER,AUTO,2.0,Covers,64502,OTHER ASIAN,COMPACT,OTHER,5148.0,5618.0,6060.0,6567.0,5032.0,5621.0,5935.0,6571.0,,,19619,34761,FL,5530.0,0,533
0,1258416000,ADESA,2004,5,CHEVROLET,TRAILBLAZER 2WD 6C,Nor,4D SUV 4.2L LS,BLUE,AUTO,,,74135,AMERICAN,MEDIUM SUV,GM,5681.0,6906.0,6635.0,7958.0,6029.0,7324.0,9737.0,11656.0,,,21973,45005,OH,7735.0,0,1155
0,1276041600,ADESA,2005,5,CHRYSLER,PT CRUISER,Bas,4D SEDAN,GOLD,AUTO,2.0,Covers,52257,AMERICAN,MEDIUM,CHRYSLER,4063.0,5216.0,7574.0,8756.0,3490.0,4500.0,7219.0,8099.0,,,52117,20166,VA,5700.0,0,1086
0,1247529600,MANHEIM,2004,5,CHEVROLET,MALIBU V6 3.5L V6 SF,LT,4D SEDAN LT,GOLD,AUTO,1.0,Alloy,88256,AMERICAN,MEDIUM,GM,5311.0,6927.0,6236.0,7981.0,5311.0,6927.0,6236.0,7981.0,,,16044,21075,MD,5335.0,0,1373
0,1269907200,MANHEIM,2006,4,CHRYSLER,SEBRING V6,Tou,4D SEDAN,SILVER,AUTO,1.0,Alloy,76750,AMERICAN,MEDIUM,CHRYSLER,3980.0,4771.0,7407.0,8239.0,3961.0,4760.0,7642.0,8311.0,,,22916,80022,CO,5510.0,0,1272
0,1250726400,MANHEIM,2006,3,CHRYSLER,SEBRING V6 MFI V6 2.,Tou,4D SEDAN TOURING,SILVER,AUTO,1.0,Alloy,61885,AMERICAN,MEDIUM,CHRYSLER,4799.0,5794.0,5683.0,6758.0,5362.0,6780.0,6291.0,7822.0,,,20740,22403,VA,5815.0,0,1118
0,1254787200,MANHEIM,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,GOLD,AUTO,1.0,Alloy,69090,AMERICAN,MEDIUM,CHRYSLER,5249.0,6439.0,6169.0,7454.0,5418.0,6429.0,8649.0,9719.0,,,18880,30331,GA,6630.0,0,1215
0,1234224000,MANHEIM,2003,6,SATURN,ION 2.0L I-4 MPI DOH,3,4D SEDAN LEVEL 3,BLACK,AUTO,1.0,Alloy,75854,AMERICAN,MEDIUM,GM,3897.0,4967.0,4709.0,5864.0,4202.0,4891.0,5038.0,5782.0,,,23359,91770,CA,3940.0,0,1103
0,1283904000,OTHER,2004,6,DODGE,STRATUS 4C,SE,4D SEDAN,WHITE,AUTO,2.0,Covers,77758,AMERICAN,MEDIUM,CHRYSLER,2526.0,3496.0,5770.0,6863.0,2548.0,3514.0,5064.0,6983.0,,,52492,29697,SC,4100.0,0,1155
0,1257897600,MANHEIM,2005,4,TOYOTA,CAMRY 4C,Bas,4D SEDAN,BLACK,AUTO,2.0,Covers,59780,TOP LINE ASIAN,MEDIUM,OTHER,7695.0,8494.0,8811.0,9674.0,7183.0,8170.0,11073.0,13137.0,,,25100,64161,MO,9815.0,0,505
1,1270598400,OTHER,2001,9,CHEVROLET,MONTE CARLO,LS,2D COUPE LS,RED,AUTO,,,53485,AMERICAN,LARGE,GM,3551.0,4578.0,6580.0,8483.0,3551.0,4578.0,6580.0,8483.0,,,18880,29697,SC,5600.0,0,1800
0,1255564800,OTHER,2006,3,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,BEIGE,AUTO,1.0,Alloy,77262,AMERICAN,MEDIUM,FORD,4538.0,5730.0,5401.0,6688.0,4162.0,5247.0,7271.0,8495.0,,,20207,73108,OK,4640.0,0,920
0,1258502400,MANHEIM,2006,3,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LT,BLUE,AUTO,2.0,Covers,67452,AMERICAN,MEDIUM,GM,6386.0,7702.0,7397.0,8818.0,7012.0,8324.0,10600.0,11937.0,,,17212,64161,MO,6225.0,0,1118
0,1289865600,MANHEIM,2006,4,VOLKSWAGEN,JETTA 5C,Bas,4D SEDAN,BLACK,AUTO,1.0,Alloy,79365,OTHER,SPECIALTY,OTHER,7722.0,9142.0,11339.0,13041.0,7175.0,8876.0,10836.0,12404.0,,,22808,75050,TX,8385.0,0,1272
1,1253664000,ADESA,2003,6,NISSAN,ALTIMA 3.5L V6 MPI,SE,4D SEDAN SE,SILVER,AUTO,,,82382,TOP LINE ASIAN,MEDIUM,OTHER,5515.0,6825.0,6456.0,7871.0,5515.0,6825.0,6456.0,7871.0,,,20740,20166,VA,7465.0,0,1023
0,1289347200,OTHER,2009,1,KIA,RIO,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,49478,OTHER ASIAN,COMPACT,OTHER,6804.0,7410.0,8821.0,9607.0,7269.0,7889.0,9535.0,10348.0,NO,GREEN,99761,85284,AZ,6500.0,0,482
0,1267488000,ADESA,2007,3,PONTIAC,G6 4C,Bas,4D SEDAN,BLACK,AUTO,2.0,Covers,74303,AMERICAN,MEDIUM,GM,7852.0,8858.0,11244.0,12263.0,8080.0,9102.0,10752.0,12243.0,,,20833,78754,TX,8530.0,0,1038
1,1239062400,OTHER,2008,1,DODGE,CALIBER,SE,4D WAGON,RED,AUTO,1.0,Alloy,41574,AMERICAN,MEDIUM,CHRYSLER,7257.0,7861.0,8338.0,8990.0,7257.0,7861.0,8338.0,8990.0,,,99761,74135,OK,6800.0,0,693
0,1287964800,ADESA,2004,6,MAZDA,MAZDA3,s,4D SEDAN I,SILVER,AUTO,1.0,Alloy,92865,OTHER ASIAN,MEDIUM,OTHER,4294.0,5538.0,6607.0,8010.0,5111.0,6596.0,8548.0,9930.0,,,5546,33619,FL,6600.0,0,1197
0,1289952000,OTHER,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,WHITE,AUTO,2.0,Covers,80560,AMERICAN,MEDIUM,CHRYSLER,6631.0,7898.0,10097.0,11164.0,6418.0,7794.0,10321.0,11735.0,,,18111,35004,AL,7600.0,0,983
0,1264032000,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,1.0,Alloy,51231,AMERICAN,MEDIUM,CHRYSLER,7048.0,7614.0,11006.0,11599.0,7269.0,7898.0,10834.0,11413.0,,,99761,74135,OK,6500.0,0,754
0,1249516800,MANHEIM,2003,6,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,GREY,AUTO,1.0,Alloy,81175,AMERICAN,MEDIUM,FORD,2296.0,3310.0,2980.0,4075.0,2979.0,4359.0,3717.0,5208.0,,,18881,30272,GA,4025.0,0,1283
0,1287619200,OTHER,2008,2,MAZDA,MAZDA3,i,MAZDA3 4D I SPORT,GREY,AUTO,1.0,Alloy,49442,OTHER ASIAN,MEDIUM,OTHER,10377.0,12094.0,13993.0,15516.0,10311.0,12076.0,13703.0,15428.0,,,99761,3106,NH,8440.0,0,764
0,1247702400,MANHEIM,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,GREY,AUTO,2.0,Covers,52626,AMERICAN,MEDIUM,GM,6408.0,7588.0,7421.0,8695.0,5457.0,6671.0,6394.0,7705.0,,,18111,8505,NJ,7500.0,0,837
0,1234224000,MANHEIM,2004,5,FORD,EXPLORER 2WD V6 4.0L,XLT,4D SUV 4.0L FFV XLT,GREEN,AUTO,1.0,Alloy,55176,AMERICAN,MEDIUM SUV,FORD,5987.0,7249.0,6966.0,8329.0,6521.0,7746.0,7543.0,8866.0,,,16926,92504,CA,8745.0,0,920
1,1261094400,OTHER,2008,1,DODGE,AVENGER 4C,SE,4D SEDAN SE,SILVER,AUTO,,,52272,AMERICAN,MEDIUM,CHRYSLER,7541.0,8256.0,11548.0,12229.0,7541.0,8256.0,11548.0,12229.0,,,99761,74135,OK,7300.0,0,920
0,1257120000,MANHEIM,2005,4,FORD,FOCUS,ZX4,4D SEDAN ZX4,WHITE,AUTO,,,86228,AMERICAN,COMPACT,FORD,3908.0,5029.0,4721.0,5931.0,3668.0,4839.0,7515.0,8528.0,,,18880,27542,NC,4100.0,0,1243
0,1282176000,OTHER,2006,4,DODGE,MAGNUM V6,SE,WAGON 2.7L,WHITE,AUTO,2.0,Covers,63110,AMERICAN,SPECIALTY,CHRYSLER,8013.0,9596.0,11847.0,13641.0,6969.0,8354.0,10672.0,12382.0,,,99750,97060,OR,9700.0,0,1215
0,1256083200,MANHEIM,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LS,4D SEDAN LS,BLACK,AUTO,2.0,Covers,63018,AMERICAN,MEDIUM,GM,6144.0,7308.0,7136.0,8393.0,5888.0,7192.0,9998.0,11094.0,,,19619,21075,MD,5765.0,0,923
0,1263945600,ADESA,2007,3,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,WHITE,AUTO,2.0,Covers,60054,AMERICAN,VAN,CHRYSLER,6576.0,8081.0,11221.0,12488.0,8055.0,9952.0,11401.0,14086.0,,,20928,20166,VA,7420.0,0,1411
0,1239235200,MANHEIM,2002,7,DODGE,DURANGO 4WD V8 5.9L,R/T,4D SUV 5.9L R/T,BLUE,AUTO,1.0,Alloy,87037,AMERICAN,MEDIUM SUV,CHRYSLER,5324.0,7036.0,6250.0,8099.0,5324.0,7036.0,6250.0,8099.0,,,8655,76040,TX,5825.0,0,2063
0,1291766400,OTHER,2008,2,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L FFV,BLUE,AUTO,1.0,Alloy,78046,AMERICAN,LARGE,GM,8344.0,9395.0,12374.0,13482.0,9369.0,11052.0,13514.0,14687.0,,,17212,76063,TX,8300.0,0,1974
0,1257120000,OTHER,2008,1,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,2.0,Covers,50889,AMERICAN,MEDIUM,CHRYSLER,6948.0,7506.0,8004.0,8606.0,6967.0,7560.0,10921.0,11542.0,,,99761,74135,OK,6600.0,0,754
0,1268179200,MANHEIM,2007,3,PONTIAC,G6 V6,Bas,4D SEDAN SE1,WHITE,AUTO,1.0,Alloy,70982,AMERICAN,MEDIUM,GM,8744.0,10015.0,12243.0,13683.0,8401.0,9811.0,12059.0,13403.0,,,20928,33809,FL,7820.0,0,1272
0,1255564800,ADESA,2007,2,HYUNDAI,SONATA 4C 2.4L I4 MP,GLS,4D SEDAN,SILVER,AUTO,2.0,Covers,56996,OTHER ASIAN,MEDIUM,OTHER,9152.0,10117.0,10384.0,11426.0,8462.0,9600.0,11934.0,12684.0,,,17675,28273,NC,8050.0,0,671
0,1263254400,MANHEIM,2006,4,SUZUKI,FORENZA,,4D SEDAN,GOLD,AUTO,2.0,Covers,59057,OTHER ASIAN,MEDIUM,OTHER,3726.0,4718.0,6910.0,7814.0,3950.0,4967.0,7263.0,8388.0,,,20207,75050,TX,5260.0,0,505
0,1254787200,MANHEIM,2005,4,CHEVROLET,EQUINOX FWD V6 3.4L,LS,4D SUV LS,WHITE,AUTO,2.0,Covers,76756,AMERICAN,MEDIUM SUV,GM,7299.0,8883.0,8383.0,10094.0,6687.0,8034.0,10129.0,11703.0,,,20207,77041,TX,7695.0,0,1389
0,1261008000,MANHEIM,2006,3,CHEVROLET,EQUINOX FWD V6,LT,4D SUV LT,PURPLE,AUTO,1.0,Alloy,68461,AMERICAN,MEDIUM SUV,GM,8809.0,10520.0,13122.0,15030.0,9353.0,11343.0,14196.0,17217.0,,,20234,85353,AZ,8690.0,0,1215
1,1264636800,ADESA,2007,3,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,WHITE,AUTO,,,70921,AMERICAN,VAN,CHRYSLER,6520.0,8040.0,10538.0,12046.0,8368.0,10382.0,12212.0,14260.0,,,20833,78227,TX,6215.0,0,1623
1,1286323200,MANHEIM,2008,2,KIA,RIO,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,79606,OTHER ASIAN,COMPACT,OTHER,5364.0,6400.0,8154.0,9729.0,5180.0,6186.0,8300.0,9911.0,,,5546,32824,FL,5250.0,0,569
0,1239840000,MANHEIM,2007,2,HYUNDAI,SONATA 4C 2.4L I4 MP,GLS,4D SEDAN,GREY,AUTO,1.0,Alloy,62597,OTHER ASIAN,MEDIUM,OTHER,9463.0,10436.0,10720.0,11771.0,9463.0,10436.0,10720.0,11771.0,,,18111,30272,GA,7645.0,0,728
0,1247011200,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN,BLUE,AUTO,1.0,Alloy,76778,AMERICAN,MEDIUM,CHRYSLER,5651.0,7215.0,6603.0,8292.0,5651.0,7215.0,6603.0,8292.0,,,8172,8505,NJ,4475.0,0,1389
0,1259020800,ADESA,2006,3,DODGE,STRATUS 4C,SXT,4D SEDAN,WHITE,AUTO,2.0,Covers,70004,AMERICAN,MEDIUM,CHRYSLER,4160.0,5192.0,4993.0,6107.0,3405.0,4137.0,6587.0,7519.0,,,18881,30212,GA,5000.0,0,1155
0,1246924800,MANHEIM,2007,2,CHEVROLET,IMPALA V6 3.5L V6 SF,LT,4D SEDAN LT 3.5L,GREY,AUTO,2.0,Covers,82480,AMERICAN,LARGE,GM,8214.0,9824.0,9371.0,11110.0,8214.0,9824.0,9371.0,11110.0,,,18822,77061,TX,7460.0,0,2152
0,1234483200,ADESA,2003,6,FORD,F150 PICKUP 2WD V8 4,XLT,CREW CAB 4.6L KING RANCH,BLACK,AUTO,1.0,Alloy,60337,AMERICAN,LARGE TRUCK,FORD,7172.0,9381.0,8246.0,10631.0,6961.0,8324.0,8018.0,9490.0,,,23359,91752,CA,8820.0,0,1028
0,1260835200,MANHEIM,2007,2,DODGE,CHARGER V6,Bas,4D SEDAN 3.5L,SILVER,AUTO,2.0,Covers,73836,AMERICAN,SPECIALTY,CHRYSLER,9348.0,10853.0,13369.0,15071.0,9432.0,10958.0,14056.0,16330.0,,,18822,77041,TX,10215.0,0,1389
0,1281312000,OTHER,2007,3,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.9L,BLUE,AUTO,1.0,Alloy,61427,AMERICAN,LARGE,GM,8675.0,10727.0,12359.0,14391.0,7959.0,9738.0,11881.0,13509.0,,,17212,76063,TX,8200.0,0,1703
0,1269302400,ADESA,2005,5,CHEVROLET,MONTE CARLO,LS,2D COUPE LS,RED,AUTO,1.0,Alloy,78242,AMERICAN,LARGE,GM,5567.0,6719.0,9200.0,10684.0,4359.0,5536.0,7572.0,8870.0,,,52117,45005,OH,7035.0,0,1974
0,1285113600,MANHEIM,2007,3,CHEVROLET,EQUINOX FWD V6,LT,4D SUV LT,BLACK,AUTO,1.0,Alloy,78488,AMERICAN,MEDIUM SUV,GM,10212.0,12641.0,14199.0,16253.0,9596.0,11820.0,14385.0,17719.0,,,16044,22801,VA,9840.0,0,1389
0,1237334400,MANHEIM,2006,3,DODGE,CHARGER 2.7L V6 MPI,Bas,4D SEDAN,BLACK,AUTO,2.0,Covers,68808,AMERICAN,SPECIALTY,CHRYSLER,9993.0,11317.0,11292.0,12722.0,9403.0,10871.0,10655.0,12241.0,,,19638,33809,FL,9260.0,0,1215
0,1286150400,ADESA,2007,3,MITSUBISHI,ENDEAVOR FWD,LS,4D SPORT UTILITY LS,WHITE,AUTO,1.0,Alloy,52775,OTHER ASIAN,MEDIUM SUV,OTHER,9089.0,10123.0,13210.0,13951.0,8564.0,10692.0,12840.0,14283.0,,,5546,33619,FL,9200.0,0,505
0,1289952000,MANHEIM,2005,5,MAZDA,MAZDA6,i,4D SEDAN I,GREY,AUTO,2.0,Covers,85253,OTHER ASIAN,MEDIUM,OTHER,5322.0,6519.0,8516.0,9734.0,5069.0,6458.0,8516.0,10048.0,,,20833,75236,TX,5870.0,0,1373
0,1271808000,MANHEIM,2004,6,DODGE,DURANGO 2WD V8,Lim,4D SUV 5.7L LIMITED,BLACK,AUTO,1.0,Alloy,79950,AMERICAN,MEDIUM SUV,CHRYSLER,9296.0,11173.0,12461.0,14197.0,8075.0,9696.0,11247.0,12550.0,,,8655,75236,TX,11095.0,0,1389
0,1260230400,OTHER,2003,6,MERCURY,MOUNTAINEER AWD V6,,4D SUV 4.0L,GREEN,AUTO,1.0,Alloy,58725,AMERICAN,MEDIUM SUV,FORD,4836.0,5984.0,8461.0,9607.0,4953.0,6282.0,8865.0,10455.0,,,20234,95673,CA,8805.0,0,1634
1,1284508800,OTHER,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,SILVER,AUTO,,,68437,AMERICAN,MEDIUM,CHRYSLER,7615.0,8935.0,11078.0,12233.0,7615.0,8935.0,11078.0,12233.0,,,17675,29697,SC,8300.0,0,1020
0,1286496000,OTHER,2007,3,MAZDA,MAZDA6,i,4D SEDAN I,SILVER,AUTO,1.0,Alloy,74755,OTHER ASIAN,MEDIUM,OTHER,9222.0,10688.0,12567.0,13837.0,8754.0,10247.0,12254.0,13729.0,,,19619,32750,FL,8565.0,0,1272
0,1264032000,MANHEIM,2006,4,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L,GOLD,AUTO,2.0,Covers,85480,AMERICAN,VAN,GM,5084.0,5859.0,9409.0,10222.0,5521.0,6905.0,9255.0,11060.0,,,20234,85353,AZ,5570.0,0,2282
0,1275350400,ADESA,2008,2,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L FFV,BLACK,AUTO,1.0,Alloy,81170,AMERICAN,LARGE,GM,8769.0,10031.0,12448.0,14034.0,8961.0,10499.0,12923.0,14789.0,,,52117,45005,OH,8105.0,0,2152
0,1283990400,ADESA,2003,7,CHEVROLET,TRAILBLAZER EXT 4WD,LS,4D SUV 4.2L LS,GOLD,AUTO,1.0,Alloy,82403,AMERICAN,MEDIUM SUV,GM,6005.0,8033.0,9925.0,11776.0,5692.0,7217.0,9215.0,11139.0,,,52598,28273,NC,8365.0,0,2452
0,1239753600,ADESA,2005,4,NISSAN,ALTIMA 2.5L I4 MPI,Bas,4D SEDAN,RED,AUTO,1.0,Alloy,75009,TOP LINE ASIAN,MEDIUM,OTHER,5954.0,7603.0,6930.0,8711.0,5954.0,7603.0,6930.0,8711.0,,,18880,30212,GA,8050.0,0,686
0,1240963200,OTHER,2006,3,CHRYSLER,SEBRING V6 2.7L V6 M,Tou,4D SEDAN,GREEN,AUTO,,,63617,AMERICAN,MEDIUM,CHRYSLER,5022.0,6599.0,5924.0,7627.0,5022.0,6599.0,5924.0,7627.0,,,99761,85018,AZ,5600.0,0,1118
0,1250467200,MANHEIM,2003,6,MITSUBISHI,MONTERO SPORT 2WD V6,LS,4D SPORT UTILITY ES,GREEN,AUTO,1.0,Alloy,69068,OTHER ASIAN,MEDIUM SUV,OTHER,3957.0,4931.0,4774.0,5825.0,4164.0,5134.0,4997.0,6045.0,,,19619,27542,NC,5750.0,0,1320
1,1255392000,MANHEIM,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,67570,AMERICAN,MEDIUM,CHRYSLER,5206.0,6398.0,6122.0,7410.0,5033.0,5989.0,5936.0,6968.0,,,17675,28625,NC,5895.0,0,1215
0,1275436800,MANHEIM,2007,3,CHEVROLET,AVEO,LS,4D SEDAN LS,GREY,MANUAL,2.0,Covers,59480,AMERICAN,COMPACT,GM,5169.0,6277.0,8419.0,9506.0,4449.0,5580.0,8556.0,9248.0,,,20234,98064,WA,5335.0,0,671
0,1289347200,MANHEIM,2006,4,PONTIAC,G6 V6,Bas,4D SEDAN,WHITE,AUTO,1.0,Alloy,67923,AMERICAN,MEDIUM,GM,5927.0,7109.0,9753.0,10900.0,5583.0,7018.0,9357.0,11027.0,,,1235,84087,UT,7425.0,1,1118
0,1251158400,MANHEIM,2006,3,FORD,FREESTYLE FWD V6 3.0,SE,4D CUV 3.0L SE,BLUE,AUTO,1.0,Alloy,80619,AMERICAN,CROSSOVER,FORD,8785.0,11044.0,9988.0,12428.0,6657.0,8380.0,10946.0,12367.0,,,23359,92504,CA,8555.0,0,1633
0,1254182400,MANHEIM,2002,7,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L LS,SILVER,AUTO,1.0,Alloy,81901,AMERICAN,MEDIUM SUV,GM,5035.0,6145.0,5938.0,7137.0,4789.0,5930.0,8552.0,9628.0,,,3453,80022,CO,7405.0,0,2452
1,1248739200,ADESA,2002,7,NISSAN,FRONTIER PICKUP 2WD,SE,CREW CAB 3.3L XE,GOLD,AUTO,,,92080,TOP LINE ASIAN,SMALL TRUCK,OTHER,5823.0,7024.0,6789.0,8086.0,5823.0,7024.0,6789.0,8086.0,,,18822,78754,TX,8480.0,0,920
0,1287964800,OTHER,2006,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN,SILVER,AUTO,2.0,Covers,81227,AMERICAN,MEDIUM,CHRYSLER,4697.0,5784.0,8046.0,9085.0,4400.0,5437.0,7957.0,8781.0,,,99761,85018,AZ,4750.0,0,1503
0,1269475200,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,2.0,Covers,46659,AMERICAN,MEDIUM,CHRYSLER,7952.0,8452.0,11852.0,12227.0,7572.0,8438.0,11746.0,12453.0,,,99761,74135,OK,7500.0,0,693
1,1275436800,MANHEIM,2007,3,PONTIAC,G6 V6,GT,4D SEDAN GT,BLUE,AUTO,1.0,Alloy,76183,AMERICAN,MEDIUM,GM,8803.0,10591.0,13042.0,15691.0,8332.0,9977.0,12362.0,13908.0,,,22916,80011,CO,7475.0,0,1272
1,1289952000,ADESA,2007,3,FORD,FOCUS,ZX4,4D SEDAN S,SILVER,AUTO,2.0,Covers,55624,AMERICAN,COMPACT,FORD,5836.0,7412.0,9723.0,11180.0,5297.0,6712.0,8440.0,9946.0,,,52117,20166,VA,6000.0,0,920
0,1251763200,MANHEIM,2005,4,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,GOLD,AUTO,2.0,Covers,78999,AMERICAN,MEDIUM,CHRYSLER,4335.0,5398.0,5182.0,6330.0,4365.0,5333.0,5214.0,6260.0,,,19638,34761,FL,4545.0,0,1389
